pha,sex,year,asr_per_100k,disease,population
40007,males,2016,1494.4,Respiratory disease,208.0
40040,males,2016,2305.3,Respiratory disease,367.0
40084,males,2016,3197.1,Respiratory disease,265.0
40070,males,2016,2065.8,Respiratory disease,121.0
40057,males,2016,1531.0,Respiratory disease,133.0
50097,males,2016,,Respiratory disease,
50027,males,2016,1678.0,Respiratory disease,101.0
50056,males,2016,1292.3,Respiratory disease,238.0
70007,males,2016,5852.9,Respiratory disease,640.0
30164,males,2016,2811.9,Respiratory disease,568.0
30169,males,2016,2554.9,Respiratory disease,174.0
30007,males,2016,2318.7,Respiratory disease,213.0
40044,males,2016,1941.0,Respiratory disease,253.0
40000,males,2016,1896.3,Respiratory disease,111.0
80015,males,2016,1808.5,Respiratory disease,225.0
50054,males,2016,1504.1,Respiratory disease,106.0
50012,males,2016,1407.4,Respiratory disease,244.0
50125,males,2016,2125.4,Respiratory disease,197.0
60024,males,2016,1164.9,Respiratory disease,28.0
60042,males,2016,2539.7,Respiratory disease,68.0
60026,males,2016,1090.6,Respiratory disease,53.0
70003,males,2016,1712.0,Respiratory disease,177.0
60014,males,2016,1229.8,Respiratory disease,130.0
60038,males,2016,1393.8,Respiratory disease,132.0
60045,males,2016,1248.4,Respiratory disease,42.0
60012,males,2016,1173.7,Respiratory disease,115.0
60023,males,2016,1210.0,Respiratory disease,41.0
60049,males,2016,2656.9,Respiratory disease,55.0
60039,males,2016,2527.7,Respiratory disease,104.0
80006,males,2016,2739.1,Respiratory disease,22.0
80003,males,2016,1898.6,Respiratory disease,226.0
80007,males,2016,1697.6,Respiratory disease,174.0
80014,males,2016,2120.8,Respiratory disease,161.0
80019,males,2016,1828.5,Respiratory disease,233.0
80005,males,2016,,Respiratory disease,
10245,males,2016,,Asthma,
10226,males,2016,,Asthma,
10249,males,2016,,Asthma,
10032,males,2016,,Asthma,
20054,males,2016,,Asthma,
10250,males,2016,,Asthma,
10014,males,2016,97.9,Asthma,23.0
10055,males,2016,,Asthma,
50051,males,2016,,Asthma,
10230,males,2016,,Asthma,
70006,males,2016,119.4,Asthma,9.0
10256,males,2016,,Asthma,
10258,males,2016,,Asthma,
10063,males,2016,,Asthma,
10137,males,2016,,Asthma,
10071,males,2016,,Asthma,
10196,males,2016,,Asthma,
10090,males,2016,,Asthma,
10041,males,2016,,Asthma,
10211,males,2016,,Asthma,
20028,males,2016,,Asthma,
10271,males,2016,,Asthma,
30128,males,2016,237.1,Asthma,25.0
10080,males,2016,,Asthma,
10118,males,2016,,Asthma,
10292,males,2016,,Asthma,
10069,males,2016,,Asthma,
10049,males,2016,,Asthma,
20026,males,2016,,Asthma,
10313,males,2016,,Asthma,
10284,males,2016,,Asthma,
10042,males,2016,,Asthma,
20005,males,2016,,Asthma,
10173,males,2016,,Asthma,
10168,males,2016,,Asthma,
10103,males,2016,,Asthma,
10050,males,2016,,Asthma,
10007,males,2016,,Asthma,
10188,males,2016,,Asthma,
10091,males,2016,,Asthma,
10270,males,2016,,Asthma,
30138,males,2016,87.1,Asthma,7.0
10220,males,2016,,Asthma,
10318,males,2016,,Asthma,
10064,males,2016,,Asthma,
10022,males,2016,,Asthma,
10021,males,2016,,Asthma,
10106,males,2016,,Asthma,
10182,males,2016,,Asthma,
10107,males,2016,,Asthma,
10108,males,2016,,Asthma,
10278,males,2016,,Asthma,
10164,males,2016,,Asthma,
10119,males,2016,,Asthma,
10193,males,2016,,Asthma,
10326,males,2016,,Asthma,
10105,males,2016,,Asthma,
20016,males,2016,,Asthma,
10279,males,2016,,Asthma,
10142,males,2016,,Asthma,
10162,males,2016,,Asthma,
10031,males,2016,,Asthma,
10098,males,2016,,Asthma,
10161,males,2016,,Asthma,
10201,males,2016,,Asthma,
10195,males,2016,,Asthma,
20122,males,2016,,Asthma,
10096,males,2016,,Asthma,
40061,males,2016,,Asthma,
10043,males,2016,,Asthma,
10028,males,2016,,Asthma,
40008,males,2016,,Asthma,
10099,males,2016,,Asthma,
10294,males,2016,,Asthma,
10236,males,2016,,Asthma,
10072,males,2016,,Asthma,
30228,males,2016,259.2,Asthma,26.0
10295,males,2016,,Asthma,
10143,males,2016,,Asthma,
10001,males,2016,,Asthma,
10102,males,2016,,Asthma,
10011,males,2016,,Asthma,
40003,males,2016,,Asthma,
10194,males,2016,,Asthma,
10121,males,2016,,Asthma,
40045,males,2016,,Asthma,
10319,males,2016,,Asthma,
10109,males,2016,,Asthma,
10068,males,2016,,Asthma,
10067,males,2016,,Asthma,
10144,males,2016,,Asthma,
10073,males,2016,,Asthma,
10116,males,2016,,Asthma,
10150,males,2016,,Asthma,
20023,males,2016,,Asthma,
10298,males,2016,,Asthma,
10299,males,2016,,Asthma,
10016,males,2016,,Asthma,
10260,males,2016,,Asthma,
10017,males,2016,,Asthma,
10015,males,2016,,Asthma,
10147,males,2016,,Asthma,
10274,males,2016,,Asthma,
10175,males,2016,,Asthma,
10166,males,2016,,Asthma,
10202,males,2016,,Asthma,
10272,males,2016,,Asthma,
10077,males,2016,,Asthma,
10123,males,2016,,Asthma,
20050,males,2016,,Asthma,
10010,males,2016,,Asthma,
10100,males,2016,,Asthma,
10044,males,2016,,Asthma,
20155,males,2016,,Asthma,
20011,males,2016,,Asthma,
10139,males,2016,,Asthma,
10189,males,2016,,Asthma,
10045,males,2016,,Asthma,
10254,males,2016,,Asthma,
30051,males,2016,,Asthma,
10165,males,2016,,Asthma,
10231,males,2016,,Asthma,
20025,males,2016,,Asthma,
10176,males,2016,,Asthma,
10177,males,2016,,Asthma,
10086,males,2016,,Asthma,
10093,males,2016,,Asthma,
10221,males,2016,,Asthma,
20044,males,2016,,Asthma,
10151,males,2016,,Asthma,
10199,males,2016,,Asthma,
10152,males,2016,,Asthma,
10092,males,2016,,Asthma,
60013,males,2016,,Asthma,
60021,males,2016,143.8,Asthma,6.0
10018,males,2016,,Asthma,
30029,males,2016,,Asthma,
10197,males,2016,,Asthma,
10198,males,2016,,Asthma,
10074,males,2016,,Asthma,
10104,males,2016,,Asthma,
10259,males,2016,,Asthma,
40053,males,2016,,Asthma,
40002,males,2016,,Asthma,
40082,males,2016,,Asthma,
20161,males,2016,,Asthma,
10237,males,2016,,Asthma,
40022,males,2016,,Asthma,
10083,males,2016,288.7,Asthma,55.0
40037,males,2016,,Asthma,
10133,males,2016,,Asthma,
10222,males,2016,,Asthma,
10128,males,2016,,Asthma,
10038,males,2016,,Asthma,
10065,males,2016,,Asthma,
40097,males,2016,,Asthma,
40041,males,2016,,Asthma,
10157,males,2016,,Asthma,
10204,males,2016,,Asthma,
10186,males,2016,,Asthma,
10170,males,2016,,Asthma,
10280,males,2016,,Asthma,
10110,males,2016,,Asthma,
70004,males,2016,48.6,Asthma,6.0
10153,males,2016,,Asthma,
80000,males,2016,90.5,Asthma,9.0
10122,males,2016,,Asthma,
10132,males,2016,135.4,Asthma,32.0
10273,males,2016,,Asthma,
10002,males,2016,,Asthma,
10309,males,2016,,Asthma,
10111,males,2016,,Asthma,
10024,males,2016,,Asthma,
10246,males,2016,,Asthma,
10300,males,2016,,Asthma,
10156,males,2016,,Asthma,
10084,males,2016,,Asthma,
10296,males,2016,,Asthma,
10124,males,2016,,Asthma,
10141,males,2016,,Asthma,
40025,males,2016,,Asthma,
10145,males,2016,,Asthma,
10232,males,2016,,Asthma,
80024,males,2016,,Asthma,
10000,males,2016,,Asthma,
10003,males,2016,,Asthma,
10185,males,2016,,Asthma,
10125,males,2016,,Asthma,
20264,males,2016,,Asthma,
80023,males,2016,,Asthma,
10138,males,2016,,Asthma,
10051,males,2016,,Asthma,
10126,males,2016,,Asthma,
10308,males,2016,,Asthma,
10264,males,2016,,Asthma,
10127,males,2016,,Asthma,
10285,males,2016,,Asthma,
10233,males,2016,,Asthma,
10148,males,2016,,Asthma,
10075,males,2016,,Asthma,
10081,males,2016,,Asthma,
10287,males,2016,,Asthma,
60011,males,2016,,Asthma,
10146,males,2016,,Asthma,
10140,males,2016,,Asthma,
10059,males,2016,,Asthma,
10004,males,2016,,Asthma,
20172,males,2016,,Asthma,
10078,males,2016,,Asthma,
60022,males,2016,,Asthma,
60015,males,2016,320.5,Asthma,32.0
10320,males,2016,,Asthma,
10056,males,2016,,Asthma,
10224,males,2016,,Asthma,
10066,males,2016,,Asthma,
10101,males,2016,,Asthma,
10302,males,2016,,Asthma,
10180,males,2016,,Asthma,
10179,males,2016,,Asthma,
20138,males,2016,,Asthma,
60016,males,2016,,Asthma,
10297,males,2016,,Asthma,
10238,males,2016,,Asthma,
10239,males,2016,,Asthma,
10046,males,2016,,Asthma,
10112,males,2016,,Asthma,
10227,males,2016,,Asthma,
10057,males,2016,,Asthma,
10120,males,2016,,Asthma,
10303,males,2016,,Asthma,
10286,males,2016,,Asthma,
10023,males,2016,,Asthma,
20130,males,2016,,Asthma,
10190,males,2016,,Asthma,
10205,males,2016,,Asthma,
40064,males,2016,,Asthma,
10242,males,2016,,Asthma,
10212,males,2016,,Asthma,
10310,males,2016,,Asthma,
10070,males,2016,,Asthma,
10301,males,2016,,Asthma,
10149,males,2016,,Asthma,
10241,males,2016,,Asthma,
10218,males,2016,,Asthma,
10135,males,2016,,Asthma,
10240,males,2016,,Asthma,
10208,males,2016,,Asthma,
10184,males,2016,,Asthma,
10178,males,2016,,Asthma,
70013,males,2016,81.9,Asthma,5.0
10174,males,2016,,Asthma,
10288,males,2016,,Asthma,
10268,males,2016,,Asthma,
20042,males,2016,,Asthma,
10187,males,2016,,Asthma,
10207,males,2016,,Asthma,
20002,males,2016,,Asthma,
10209,males,2016,,Asthma,
10047,males,2016,,Asthma,
20218,males,2016,,Asthma,
30190,males,2016,171.4,Asthma,20.0
20158,males,2016,,Asthma,
10089,males,2016,,Asthma,
10033,males,2016,,Asthma,
10154,males,2016,,Asthma,
10289,males,2016,,Asthma,
70005,males,2016,70.8,Asthma,10.0
80017,males,2016,214.4,Asthma,12.0
10163,males,2016,,Asthma,
10265,males,2016,,Asthma,
10304,males,2016,,Asthma,
80022,males,2016,75.5,Asthma,5.0
20040,males,2016,113.9,Asthma,22.0
10171,males,2016,,Asthma,
10328,males,2016,,Asthma,
10088,males,2016,,Asthma,
10262,males,2016,,Asthma,
10263,males,2016,,Asthma,
10062,males,2016,,Asthma,
20208,males,2016,,Asthma,
10060,males,2016,,Asthma,
20082,males,2016,,Asthma,
20008,males,2016,,Asthma,
10329,males,2016,,Asthma,
10219,males,2016,,Asthma,
10097,males,2016,,Asthma,
10027,males,2016,,Asthma,
10029,males,2016,,Asthma,
60044,males,2016,,Asthma,
10136,males,2016,,Asthma,
10087,males,2016,,Asthma,
10130,males,2016,,Asthma,
10169,males,2016,,Asthma,
10217,males,2016,,Asthma,
10305,males,2016,,Asthma,
20069,males,2016,,Asthma,
10082,males,2016,,Asthma,
10321,males,2016,,Asthma,
10129,males,2016,,Asthma,
20181,males,2016,,Asthma,
60010,males,2016,,Asthma,
10322,males,2016,,Asthma,
10247,males,2016,,Asthma,
20141,males,2016,259.5,Asthma,42.0
60004,males,2016,,Asthma,
10183,males,2016,,Asthma,
20068,males,2016,,Asthma,
10155,males,2016,,Asthma,
10052,males,2016,,Asthma,
20270,males,2016,,Asthma,
10053,males,2016,,Asthma,
10243,males,2016,,Asthma,
10269,males,2016,,Asthma,
10244,males,2016,,Asthma,
40020,males,2016,,Asthma,
10113,males,2016,,Asthma,
10034,males,2016,,Asthma,
10223,males,2016,,Asthma,
10030,males,2016,,Asthma,
10025,males,2016,,Asthma,
10048,males,2016,,Asthma,
10114,males,2016,,Asthma,
10213,males,2016,,Asthma,
10311,males,2016,,Asthma,
10039,males,2016,,Asthma,
10054,males,2016,,Asthma,
20045,males,2016,,Asthma,
10251,males,2016,,Asthma,
10026,males,2016,,Asthma,
10058,males,2016,,Asthma,
80004,males,2016,173.1,Asthma,15.0
10214,males,2016,,Asthma,
10020,males,2016,,Asthma,
50063,males,2016,,Asthma,
10134,males,2016,,Asthma,
20041,males,2016,,Asthma,
10191,males,2016,,Asthma,
10325,males,2016,,Asthma,
20228,males,2016,,Asthma,
20051,males,2016,,Asthma,
20094,males,2016,285.4,Asthma,56.0
10229,males,2016,,Asthma,
10228,males,2016,,Asthma,
10317,males,2016,,Asthma,
10206,males,2016,,Asthma,
10061,males,2016,,Asthma,
10266,males,2016,,Asthma,
60020,males,2016,76.9,Asthma,5.0
80016,males,2016,128.5,Asthma,8.0
80011,males,2016,70.4,Asthma,10.0
10159,males,2016,,Asthma,
10323,males,2016,,Asthma,
40050,males,2016,,Asthma,
10167,males,2016,,Asthma,
10200,males,2016,,Asthma,
20222,males,2016,,Asthma,
10160,males,2016,,Asthma,
20001,males,2016,,Asthma,
10085,males,2016,265.9,Asthma,79.0
10117,males,2016,,Asthma,
10040,males,2016,,Asthma,
10036,males,2016,,Asthma,
10267,males,2016,,Asthma,
10290,males,2016,,Asthma,
10076,males,2016,,Asthma,
10275,males,2016,,Asthma,
10035,males,2016,,Asthma,
10037,males,2016,,Asthma,
80008,males,2016,54.8,Asthma,8.0
40001,males,2016,,Asthma,
10248,males,2016,,Asthma,
50065,males,2016,,Asthma,
80010,males,2016,,Asthma,
60031,males,2016,,Asthma,
80012,males,2016,,Asthma,
10005,males,2016,,Asthma,
10210,males,2016,,Asthma,
10131,males,2016,,Asthma,
10215,males,2016,,Asthma,
50013,males,2016,,Asthma,
10277,males,2016,,Asthma,
20189,males,2016,,Asthma,
10281,males,2016,,Asthma,
10315,males,2016,,Asthma,
60037,males,2016,,Asthma,
10312,males,2016,,Asthma,
10314,males,2016,225.5,Asthma,25.0
10115,males,2016,,Asthma,
60047,males,2016,,Asthma,
10306,males,2016,,Asthma,
10307,males,2016,,Asthma,
20129,males,2016,,Asthma,
10324,males,2016,,Asthma,
10006,males,2016,,Asthma,
10276,males,2016,,Asthma,
20227,males,2016,,Asthma,
20271,males,2016,,Asthma,
10316,males,2016,,Asthma,
10291,males,2016,,Asthma,
80013,males,2016,87.0,Asthma,8.0
20232,males,2016,,Asthma,
10282,males,2016,162.6,Asthma,7.0
10158,males,2016,,Asthma,
20123,males,2016,,Asthma,
10234,males,2016,,Asthma,
20207,males,2016,,Asthma,
10012,males,2016,,Asthma,
10013,males,2016,,Asthma,
10009,males,2016,,Asthma,
10095,males,2016,,Asthma,
20137,males,2016,,Asthma,
20192,males,2016,,Asthma,
10094,males,2016,,Asthma,
20043,males,2016,,Asthma,
20076,males,2016,,Asthma,
20195,males,2016,,Asthma,
20020,males,2016,67.4,Asthma,6.0
60046,males,2016,,Asthma,
60005,males,2016,,Asthma,
20259,males,2016,,Asthma,
20078,males,2016,,Asthma,
20152,males,2016,,Asthma,
10008,males,2016,,Asthma,
20022,males,2016,,Asthma,
20153,males,2016,,Asthma,
20250,males,2016,,Asthma,
20251,males,2016,,Asthma,
20248,males,2016,,Asthma,
10216,males,2016,,Asthma,
10079,males,2016,,Asthma,
10192,males,2016,219.3,Asthma,14.0
10235,males,2016,,Asthma,
20142,males,2016,,Asthma,
20184,males,2016,,Asthma,
20003,males,2016,,Asthma,
20238,males,2016,,Asthma,
20247,males,2016,,Asthma,
20151,males,2016,,Asthma,
30022,males,2016,126.8,Asthma,6.0
20160,males,2016,,Asthma,
20187,males,2016,,Asthma,
40010,males,2016,,Asthma,
20027,males,2016,,Asthma,
20145,males,2016,,Asthma,
20100,males,2016,,Asthma,
20185,males,2016,,Asthma,
20186,males,2016,,Asthma,
20088,males,2016,,Asthma,
20239,males,2016,,Asthma,
20269,males,2016,,Asthma,
40085,males,2016,,Asthma,
40065,males,2016,,Asthma,
20262,males,2016,,Asthma,
10257,males,2016,,Asthma,
20032,males,2016,,Asthma,
20039,males,2016,,Asthma,
20240,males,2016,,Asthma,
50098,males,2016,,Asthma,
20197,males,2016,,Asthma,
20114,males,2016,,Asthma,
10293,males,2016,,Asthma,
20231,males,2016,,Asthma,
20209,males,2016,,Asthma,
20118,males,2016,,Asthma,
20119,males,2016,,Asthma,
20035,males,2016,,Asthma,
20036,males,2016,,Asthma,
20156,males,2016,,Asthma,
10172,males,2016,,Asthma,
20206,males,2016,,Asthma,
20087,males,2016,,Asthma,
20000,males,2016,,Asthma,
20115,males,2016,,Asthma,
20037,males,2016,,Asthma,
20143,males,2016,,Asthma,
20253,males,2016,,Asthma,
20047,males,2016,,Asthma,
70012,males,2016,92.3,Asthma,6.0
20201,males,2016,,Asthma,
20223,males,2016,,Asthma,
20196,males,2016,,Asthma,
20124,males,2016,,Asthma,
20202,males,2016,,Asthma,
20108,males,2016,,Asthma,
20272,males,2016,,Asthma,
20273,males,2016,,Asthma,
20024,males,2016,,Asthma,
20139,males,2016,187.4,Asthma,36.0
40006,males,2016,,Asthma,
40056,males,2016,,Asthma,
40024,males,2016,,Asthma,
70000,males,2016,67.1,Asthma,8.0
20255,males,2016,,Asthma,
40033,males,2016,,Asthma,
40058,males,2016,,Asthma,
40038,males,2016,,Asthma,
10181,males,2016,,Asthma,
40068,males,2016,,Asthma,
40054,males,2016,,Asthma,
40062,males,2016,,Asthma,
40048,males,2016,,Asthma,
40042,males,2016,,Asthma,
40027,males,2016,,Asthma,
40016,males,2016,,Asthma,
70002,males,2016,182.8,Asthma,15.0
20263,males,2016,,Asthma,
40060,males,2016,,Asthma,
40074,males,2016,,Asthma,
40017,males,2016,,Asthma,
50083,males,2016,,Asthma,
40032,males,2016,,Asthma,
40014,males,2016,,Asthma,
60040,males,2016,,Asthma,
20092,males,2016,,Asthma,
20103,males,2016,,Asthma,
40069,males,2016,,Asthma,
40034,males,2016,,Asthma,
40028,males,2016,,Asthma,
40090,males,2016,,Asthma,
40005,males,2016,,Asthma,
40049,males,2016,,Asthma,
20224,males,2016,,Asthma,
40071,males,2016,,Asthma,
40098,males,2016,,Asthma,
40004,males,2016,,Asthma,
50005,males,2016,,Asthma,
40094,males,2016,,Asthma,
40092,males,2016,,Asthma,
40093,males,2016,,Asthma,
40101,males,2016,,Asthma,
40013,males,2016,,Asthma,
40018,males,2016,,Asthma,
40091,males,2016,,Asthma,
40059,males,2016,,Asthma,
40066,males,2016,,Asthma,
40099,males,2016,,Asthma,
20254,males,2016,,Asthma,
50108,males,2016,,Asthma,
40015,males,2016,,Asthma,
40100,males,2016,,Asthma,
40039,males,2016,,Asthma,
40029,males,2016,,Asthma,
40095,males,2016,,Asthma,
40067,males,2016,,Asthma,
50033,males,2016,,Asthma,
40023,males,2016,,Asthma,
40075,males,2016,,Asthma,
20159,males,2016,,Asthma,
40102,males,2016,,Asthma,
40072,males,2016,,Asthma,
40080,males,2016,,Asthma,
40019,males,2016,,Asthma,
40063,males,2016,,Asthma,
40073,males,2016,,Asthma,
40096,males,2016,,Asthma,
20038,males,2016,435.8,Asthma,21.0
50074,males,2016,,Asthma,
40087,males,2016,,Asthma,
50034,males,2016,,Asthma,
50015,males,2016,,Asthma,
20246,males,2016,,Asthma,
40103,males,2016,,Asthma,
50045,males,2016,,Asthma,
50020,males,2016,,Asthma,
50010,males,2016,,Asthma,
40081,males,2016,,Asthma,
40026,males,2016,,Asthma,
50116,males,2016,,Asthma,
50041,males,2016,,Asthma,
50072,males,2016,,Asthma,
40088,males,2016,,Asthma,
50046,males,2016,,Asthma,
50076,males,2016,,Asthma,
50055,males,2016,,Asthma,
50043,males,2016,,Asthma,
50021,males,2016,,Asthma,
50064,males,2016,,Asthma,
50067,males,2016,,Asthma,
50050,males,2016,,Asthma,
50073,males,2016,,Asthma,
50084,males,2016,,Asthma,
50081,males,2016,,Asthma,
50007,males,2016,,Asthma,
50026,males,2016,,Asthma,
50123,males,2016,,Asthma,
40011,males,2016,,Asthma,
50128,males,2016,,Asthma,
50060,males,2016,,Asthma,
50047,males,2016,,Asthma,
50101,males,2016,,Asthma,
50052,males,2016,,Asthma,
50071,males,2016,,Asthma,
50112,males,2016,,Asthma,
50044,males,2016,,Asthma,
50089,males,2016,,Asthma,
50091,males,2016,,Asthma,
50038,males,2016,,Asthma,
50082,males,2016,,Asthma,
50039,males,2016,,Asthma,
50053,males,2016,,Asthma,
50035,males,2016,,Asthma,
50028,males,2016,,Asthma,
50085,males,2016,,Asthma,
30212,males,2016,130.6,Asthma,11.0
50105,males,2016,,Asthma,
30137,males,2016,71.1,Asthma,7.0
30182,males,2016,128.2,Asthma,14.0
50061,males,2016,,Asthma,
30061,males,2016,107.7,Asthma,7.0
50095,males,2016,,Asthma,
30123,males,2016,191.0,Asthma,17.0
50040,males,2016,,Asthma,
50058,males,2016,,Asthma,
50069,males,2016,,Asthma,
50075,males,2016,,Asthma,
50104,males,2016,,Asthma,
30126,males,2016,169.9,Asthma,21.0
50017,males,2016,,Asthma,
50006,males,2016,,Asthma,
50086,males,2016,,Asthma,
60036,males,2016,342.1,Asthma,11.0
50066,males,2016,,Asthma,
30021,males,2016,191.0,Asthma,16.0
50077,males,2016,,Asthma,
50031,males,2016,,Asthma,
40012,males,2016,,Asthma,
50087,males,2016,,Asthma,
50008,males,2016,,Asthma,
20163,males,2016,,Asthma,
50113,males,2016,,Asthma,
50114,males,2016,,Asthma,
50037,males,2016,,Asthma,
30184,males,2016,380.9,Asthma,26.0
50079,males,2016,,Asthma,
50088,males,2016,,Asthma,
50002,males,2016,,Asthma,
50000,males,2016,,Asthma,
30066,males,2016,128.8,Asthma,15.0
50068,males,2016,,Asthma,
50107,males,2016,,Asthma,
50030,males,2016,,Asthma,
50022,males,2016,,Asthma,
50093,males,2016,,Asthma,
30142,males,2016,150.7,Asthma,15.0
30174,males,2016,,Asthma,
50036,males,2016,,Asthma,
70010,males,2016,64.2,Asthma,7.0
50106,males,2016,,Asthma,
50018,males,2016,,Asthma,
50001,males,2016,,Asthma,
50059,males,2016,,Asthma,
50099,males,2016,,Asthma,
50111,males,2016,,Asthma,
50100,males,2016,,Asthma,
50019,males,2016,,Asthma,
70011,males,2016,,Asthma,
20210,males,2016,,Asthma,
10203,males,2016,,Asthma,
10253,males,2016,,Asthma,
20244,males,2016,,Asthma,
50090,males,2016,,Asthma,
50023,males,2016,,Asthma,
30175,males,2016,110.1,Asthma,15.0
50120,males,2016,,Asthma,
50057,males,2016,,Asthma,
20131,males,2016,,Asthma,
20089,males,2016,,Asthma,
20125,males,2016,,Asthma,
20126,males,2016,,Asthma,
20006,males,2016,,Asthma,
20083,males,2016,,Asthma,
20095,males,2016,,Asthma,
20070,males,2016,,Asthma,
40021,males,2016,,Asthma,
10255,males,2016,,Asthma,
20132,males,2016,,Asthma,
20007,males,2016,,Asthma,
20190,males,2016,,Asthma,
20101,males,2016,,Asthma,
20102,males,2016,,Asthma,
20191,males,2016,,Asthma,
20144,males,2016,,Asthma,
20009,males,2016,,Asthma,
20033,males,2016,197.3,Asthma,28.0
50011,males,2016,,Asthma,
20099,males,2016,,Asthma,
20140,males,2016,297.1,Asthma,57.0
20074,males,2016,,Asthma,
20120,males,2016,,Asthma,
20177,males,2016,,Asthma,
20090,males,2016,,Asthma,
20029,males,2016,,Asthma,
30135,males,2016,103.5,Asthma,10.0
20236,males,2016,,Asthma,
20010,males,2016,215.0,Asthma,8.0
20046,males,2016,,Asthma,
20064,males,2016,,Asthma,
20121,males,2016,,Asthma,
50032,males,2016,,Asthma,
30187,males,2016,303.6,Asthma,15.0
30213,males,2016,130.3,Asthma,17.0
20073,males,2016,,Asthma,
20104,males,2016,,Asthma,
20173,males,2016,,Asthma,
20175,males,2016,,Asthma,
20178,males,2016,,Asthma,
20157,males,2016,,Asthma,
30132,males,2016,173.8,Asthma,12.0
20241,males,2016,,Asthma,
20211,males,2016,,Asthma,
50070,males,2016,,Asthma,
50049,males,2016,,Asthma,
50115,males,2016,,Asthma,
20055,males,2016,,Asthma,
10019,males,2016,,Asthma,
10327,males,2016,,Asthma,
10261,males,2016,,Asthma,
10252,males,2016,,Asthma,
20274,males,2016,,Asthma,
20048,males,2016,,Asthma,
50003,males,2016,,Asthma,
30125,males,2016,,Asthma,
20080,males,2016,,Asthma,
20084,males,2016,,Asthma,
50024,males,2016,,Asthma,
20015,males,2016,,Asthma,
20057,males,2016,,Asthma,
20091,males,2016,,Asthma,
20212,males,2016,,Asthma,
20193,males,2016,,Asthma,
20127,males,2016,,Asthma,
20135,males,2016,,Asthma,
20166,males,2016,,Asthma,
20179,males,2016,,Asthma,
20030,males,2016,,Asthma,
20213,males,2016,,Asthma,
20162,males,2016,,Asthma,
20165,males,2016,,Asthma,
30183,males,2016,130.0,Asthma,27.0
20174,males,2016,,Asthma,
20071,males,2016,,Asthma,
20176,males,2016,,Asthma,
40031,males,2016,,Asthma,
20056,males,2016,,Asthma,
20133,males,2016,,Asthma,
20109,males,2016,,Asthma,
20085,males,2016,,Asthma,
20203,males,2016,,Asthma,
20059,males,2016,,Asthma,
20065,males,2016,,Asthma,
20058,males,2016,,Asthma,
20167,males,2016,,Asthma,
20221,males,2016,,Asthma,
20198,males,2016,,Asthma,
20077,males,2016,,Asthma,
20146,males,2016,,Asthma,
50121,males,2016,,Asthma,
20031,males,2016,,Asthma,
20134,males,2016,,Asthma,
20110,males,2016,,Asthma,
50004,males,2016,,Asthma,
20105,males,2016,217.8,Asthma,42.0
20066,males,2016,,Asthma,
20060,males,2016,,Asthma,
20049,males,2016,,Asthma,
20052,males,2016,,Asthma,
30052,males,2016,238.9,Asthma,21.0
20216,males,2016,,Asthma,
20096,males,2016,,Asthma,
20215,males,2016,,Asthma,
20021,males,2016,,Asthma,
50014,males,2016,,Asthma,
20116,males,2016,,Asthma,
20194,males,2016,,Asthma,
40036,males,2016,,Asthma,
50009,males,2016,,Asthma,
30100,males,2016,135.7,Asthma,9.0
20204,males,2016,,Asthma,
50025,males,2016,,Asthma,
50042,males,2016,,Asthma,
20214,males,2016,,Asthma,
20111,males,2016,246.2,Asthma,33.0
20219,males,2016,,Asthma,
20128,males,2016,,Asthma,
20097,males,2016,,Asthma,
20199,males,2016,,Asthma,
20053,males,2016,195.7,Asthma,39.0
20164,males,2016,,Asthma,
20061,males,2016,,Asthma,
20256,males,2016,,Asthma,
20257,males,2016,,Asthma,
20072,males,2016,,Asthma,
20154,males,2016,,Asthma,
20266,males,2016,,Asthma,
30131,males,2016,176.9,Asthma,25.0
20245,males,2016,,Asthma,
30222,males,2016,90.1,Asthma,5.0
20112,males,2016,,Asthma,
30026,males,2016,133.7,Asthma,12.0
20180,males,2016,,Asthma,
20237,males,2016,,Asthma,
20233,males,2016,,Asthma,
20217,males,2016,,Asthma,
20013,males,2016,,Asthma,
20265,males,2016,,Asthma,
20014,males,2016,,Asthma,
20106,males,2016,,Asthma,
20220,males,2016,,Asthma,
20117,males,2016,,Asthma,
20242,males,2016,,Asthma,
60007,males,2016,,Asthma,
20249,males,2016,,Asthma,
30161,males,2016,109.7,Asthma,12.0
20067,males,2016,,Asthma,
20168,males,2016,,Asthma,
20225,males,2016,,Asthma,
20267,males,2016,,Asthma,
20230,males,2016,,Asthma,
20258,males,2016,,Asthma,
20182,males,2016,,Asthma,
20017,males,2016,,Asthma,
20063,males,2016,,Asthma,
30181,males,2016,241.2,Asthma,15.0
20079,males,2016,,Asthma,
20260,males,2016,,Asthma,
20019,males,2016,,Asthma,
30047,males,2016,,Asthma,
20200,males,2016,,Asthma,
30152,males,2016,158.5,Asthma,8.0
60002,males,2016,274.6,Asthma,34.0
60006,males,2016,,Asthma,
20093,males,2016,,Asthma,
30059,males,2016,110.0,Asthma,13.0
20075,males,2016,,Asthma,
20034,males,2016,,Asthma,
20004,males,2016,,Asthma,
20081,males,2016,,Asthma,
20183,males,2016,,Asthma,
20229,males,2016,,Asthma,
80002,males,2016,258.7,Asthma,16.0
20268,males,2016,,Asthma,
20018,males,2016,,Asthma,
20136,males,2016,,Asthma,
20148,males,2016,,Asthma,
20147,males,2016,,Asthma,
20086,males,2016,,Asthma,
