pha,sex,year,asr_per_100k,disease,population
40007,females,2016,1183.5,Respiratory disease,191.0
40040,females,2016,2245.0,Respiratory disease,415.0
40084,females,2016,3220.8,Respiratory disease,266.0
40070,females,2016,1737.7,Respiratory disease,96.0
40057,females,2016,1638.0,Respiratory disease,150.0
50097,females,2016,,Respiratory disease,
50027,females,2016,1400.0,Respiratory disease,85.0
50056,females,2016,1187.7,Respiratory disease,211.0
30164,females,2016,3048.1,Respiratory disease,595.0
30169,females,2016,2261.2,Respiratory disease,174.0
30007,females,2016,2327.1,Respiratory disease,229.0
40044,females,2016,1788.4,Respiratory disease,230.0
40000,females,2016,997.9,Respiratory disease,60.0
80015,females,2016,2503.3,Respiratory disease,322.0
50054,females,2016,1487.3,Respiratory disease,109.0
50012,females,2016,1075.4,Respiratory disease,200.0
50125,females,2016,1816.9,Respiratory disease,159.0
60024,females,2016,1293.1,Respiratory disease,29.0
60042,females,2016,2941.5,Respiratory disease,82.0
60026,females,2016,1137.3,Respiratory disease,53.0
70003,females,2016,1653.9,Respiratory disease,165.0
60014,females,2016,1039.9,Respiratory disease,115.0
60038,females,2016,1410.3,Respiratory disease,142.0
60045,females,2016,1968.0,Respiratory disease,65.0
60012,females,2016,1691.4,Respiratory disease,169.0
60023,females,2016,666.9,Respiratory disease,27.0
60049,females,2016,1894.1,Respiratory disease,42.0
60039,females,2016,2115.5,Respiratory disease,93.0
80006,females,2016,2037.5,Respiratory disease,10.0
80003,females,2016,1719.6,Respiratory disease,203.0
80007,females,2016,1618.9,Respiratory disease,155.0
80014,females,2016,1951.3,Respiratory disease,154.0
80019,females,2016,1906.4,Respiratory disease,249.0
80005,females,2016,,Respiratory disease,
10245,females,2016,,Asthma,
10226,females,2016,,Asthma,
10249,females,2016,,Asthma,
10032,females,2016,,Asthma,
10188,females,2016,,Asthma,
10250,females,2016,,Asthma,
10014,females,2016,113.5,Asthma,26.0
10055,females,2016,,Asthma,
50051,females,2016,,Asthma,
10230,females,2016,,Asthma,
70006,females,2016,149.7,Asthma,10.0
10256,females,2016,,Asthma,
10258,females,2016,,Asthma,
10063,females,2016,,Asthma,
10137,females,2016,,Asthma,
10071,females,2016,,Asthma,
10196,females,2016,,Asthma,
10090,females,2016,,Asthma,
10041,females,2016,,Asthma,
10211,females,2016,,Asthma,
20028,females,2016,,Asthma,
10271,females,2016,,Asthma,
10080,females,2016,,Asthma,
10118,females,2016,,Asthma,
10292,females,2016,,Asthma,
10069,females,2016,,Asthma,
10049,females,2016,,Asthma,
20026,females,2016,,Asthma,
30213,females,2016,145.7,Asthma,19.0
10284,females,2016,,Asthma,
10042,females,2016,,Asthma,
20005,females,2016,,Asthma,
10173,females,2016,,Asthma,
10168,females,2016,,Asthma,
10103,females,2016,,Asthma,
10050,females,2016,,Asthma,
10007,females,2016,,Asthma,
10091,females,2016,,Asthma,
10270,females,2016,,Asthma,
10220,females,2016,,Asthma,
10318,females,2016,,Asthma,
10064,females,2016,,Asthma,
10022,females,2016,,Asthma,
10142,females,2016,,Asthma,
10106,females,2016,,Asthma,
10182,females,2016,,Asthma,
10107,females,2016,,Asthma,
10108,females,2016,,Asthma,
10278,females,2016,,Asthma,
10164,females,2016,,Asthma,
10119,females,2016,,Asthma,
10162,females,2016,,Asthma,
10105,females,2016,,Asthma,
10193,females,2016,,Asthma,
10021,females,2016,,Asthma,
10279,females,2016,,Asthma,
10326,females,2016,,Asthma,
10031,females,2016,,Asthma,
10098,females,2016,,Asthma,
10161,females,2016,,Asthma,
10201,females,2016,,Asthma,
10195,females,2016,,Asthma,
10096,females,2016,,Asthma,
40061,females,2016,,Asthma,
10043,females,2016,,Asthma,
10028,females,2016,,Asthma,
20054,females,2016,,Asthma,
10099,females,2016,,Asthma,
10294,females,2016,,Asthma,
10236,females,2016,,Asthma,
10072,females,2016,,Asthma,
10295,females,2016,,Asthma,
10143,females,2016,,Asthma,
10001,females,2016,,Asthma,
10102,females,2016,,Asthma,
10011,females,2016,,Asthma,
40003,females,2016,,Asthma,
10194,females,2016,,Asthma,
10121,females,2016,,Asthma,
40045,females,2016,,Asthma,
10319,females,2016,,Asthma,
10109,females,2016,,Asthma,
10068,females,2016,,Asthma,
10067,females,2016,,Asthma,
10144,females,2016,,Asthma,
10073,females,2016,,Asthma,
10166,females,2016,,Asthma,
10150,females,2016,,Asthma,
20023,females,2016,,Asthma,
10298,females,2016,,Asthma,
10299,females,2016,,Asthma,
10016,females,2016,,Asthma,
10017,females,2016,,Asthma,
10015,females,2016,,Asthma,
10147,females,2016,,Asthma,
10274,females,2016,,Asthma,
10175,females,2016,,Asthma,
10313,females,2016,,Asthma,
10202,females,2016,,Asthma,
10272,females,2016,,Asthma,
10077,females,2016,,Asthma,
10123,females,2016,,Asthma,
10010,females,2016,,Asthma,
10100,females,2016,,Asthma,
10044,females,2016,,Asthma,
20155,females,2016,,Asthma,
20251,females,2016,,Asthma,
10139,females,2016,,Asthma,
10189,females,2016,,Asthma,
10045,females,2016,,Asthma,
10254,females,2016,,Asthma,
10165,females,2016,,Asthma,
10231,females,2016,,Asthma,
20025,females,2016,,Asthma,
10176,females,2016,,Asthma,
10177,females,2016,,Asthma,
10086,females,2016,,Asthma,
10093,females,2016,,Asthma,
10221,females,2016,,Asthma,
20044,females,2016,,Asthma,
10151,females,2016,,Asthma,
10199,females,2016,,Asthma,
10152,females,2016,,Asthma,
10092,females,2016,,Asthma,
60013,females,2016,,Asthma,
60021,females,2016,816.9,Asthma,40.0
10018,females,2016,,Asthma,
10197,females,2016,,Asthma,
10198,females,2016,,Asthma,
40008,females,2016,,Asthma,
10074,females,2016,,Asthma,
10104,females,2016,,Asthma,
40002,females,2016,,Asthma,
40082,females,2016,,Asthma,
10259,females,2016,,Asthma,
10237,females,2016,,Asthma,
40022,females,2016,,Asthma,
10083,females,2016,122.5,Asthma,25.0
40053,females,2016,,Asthma,
10133,females,2016,,Asthma,
10222,females,2016,,Asthma,
10128,females,2016,,Asthma,
40037,females,2016,,Asthma,
20038,females,2016,281.2,Asthma,15.0
40097,females,2016,,Asthma,
40041,females,2016,,Asthma,
10157,females,2016,,Asthma,
10204,females,2016,,Asthma,
10170,females,2016,,Asthma,
10280,females,2016,,Asthma,
10110,females,2016,,Asthma,
10038,females,2016,,Asthma,
10153,females,2016,,Asthma,
80000,females,2016,109.0,Asthma,11.0
10132,females,2016,161.0,Asthma,40.0
10273,females,2016,,Asthma,
10002,females,2016,,Asthma,
30051,females,2016,,Asthma,
10122,females,2016,,Asthma,
10116,females,2016,,Asthma,
10111,females,2016,,Asthma,
10024,females,2016,,Asthma,
10246,females,2016,,Asthma,
10300,females,2016,,Asthma,
10156,females,2016,,Asthma,
10296,females,2016,,Asthma,
10124,females,2016,,Asthma,
50098,females,2016,,Asthma,
10141,females,2016,,Asthma,
10145,females,2016,,Asthma,
10232,females,2016,,Asthma,
80024,females,2016,,Asthma,
10185,females,2016,,Asthma,
10000,females,2016,,Asthma,
10260,females,2016,,Asthma,
10003,females,2016,,Asthma,
10065,females,2016,,Asthma,
10125,females,2016,,Asthma,
20264,females,2016,,Asthma,
10138,females,2016,,Asthma,
10051,females,2016,,Asthma,
10126,females,2016,,Asthma,
10308,females,2016,,Asthma,
20050,females,2016,,Asthma,
10127,females,2016,,Asthma,
10285,females,2016,,Asthma,
10081,females,2016,,Asthma,
10233,females,2016,,Asthma,
10148,females,2016,,Asthma,
10075,females,2016,,Asthma,
20270,females,2016,,Asthma,
10287,females,2016,,Asthma,
10146,females,2016,,Asthma,
10140,females,2016,,Asthma,
10059,females,2016,,Asthma,
10004,females,2016,,Asthma,
20172,females,2016,,Asthma,
10084,females,2016,,Asthma,
10078,females,2016,,Asthma,
60011,females,2016,,Asthma,
40038,females,2016,,Asthma,
60022,females,2016,,Asthma,
60015,females,2016,80.4,Asthma,9.0
80023,females,2016,,Asthma,
20002,females,2016,,Asthma,
10320,females,2016,,Asthma,
10056,females,2016,,Asthma,
10224,females,2016,,Asthma,
10066,females,2016,,Asthma,
10101,females,2016,,Asthma,
10302,females,2016,,Asthma,
10180,females,2016,,Asthma,
10179,females,2016,,Asthma,
20138,females,2016,,Asthma,
60016,females,2016,,Asthma,
10149,females,2016,,Asthma,
10238,females,2016,,Asthma,
10239,females,2016,,Asthma,
10046,females,2016,,Asthma,
10112,females,2016,,Asthma,
10227,females,2016,,Asthma,
10057,females,2016,,Asthma,
10288,females,2016,,Asthma,
10303,females,2016,,Asthma,
10286,females,2016,,Asthma,
10023,females,2016,,Asthma,
10268,females,2016,,Asthma,
10190,females,2016,,Asthma,
10205,females,2016,,Asthma,
20001,females,2016,,Asthma,
10242,females,2016,,Asthma,
10212,females,2016,,Asthma,
10297,females,2016,,Asthma,
10120,females,2016,,Asthma,
20130,females,2016,,Asthma,
10301,females,2016,,Asthma,
10131,females,2016,,Asthma,
10310,females,2016,,Asthma,
10070,females,2016,,Asthma,
10241,females,2016,,Asthma,
10218,females,2016,,Asthma,
10135,females,2016,,Asthma,
10208,females,2016,,Asthma,
10240,females,2016,,Asthma,
70013,females,2016,252.5,Asthma,13.0
10174,females,2016,,Asthma,
10184,females,2016,,Asthma,
10187,females,2016,,Asthma,
10207,females,2016,,Asthma,
10178,females,2016,,Asthma,
10209,females,2016,,Asthma,
10047,females,2016,,Asthma,
20218,females,2016,,Asthma,
30190,females,2016,397.9,Asthma,52.0
20263,females,2016,,Asthma,
10089,females,2016,,Asthma,
10033,females,2016,,Asthma,
10154,females,2016,,Asthma,
10289,females,2016,,Asthma,
70005,females,2016,68.4,Asthma,8.0
80017,females,2016,358.6,Asthma,20.0
10163,females,2016,,Asthma,
10265,females,2016,,Asthma,
10304,females,2016,,Asthma,
80022,females,2016,286.1,Asthma,20.0
40025,females,2016,,Asthma,
10171,females,2016,,Asthma,
10328,females,2016,,Asthma,
10088,females,2016,,Asthma,
10262,females,2016,,Asthma,
10263,females,2016,,Asthma,
10062,females,2016,,Asthma,
20208,females,2016,,Asthma,
10060,females,2016,,Asthma,
20082,females,2016,,Asthma,
20207,females,2016,,Asthma,
10329,females,2016,,Asthma,
10219,females,2016,,Asthma,
10097,females,2016,,Asthma,
10027,females,2016,,Asthma,
10029,females,2016,,Asthma,
60044,females,2016,,Asthma,
10136,females,2016,,Asthma,
10087,females,2016,,Asthma,
10130,females,2016,,Asthma,
10169,females,2016,,Asthma,
10217,females,2016,,Asthma,
10305,females,2016,,Asthma,
20069,females,2016,,Asthma,
10082,females,2016,,Asthma,
10321,females,2016,,Asthma,
10129,females,2016,,Asthma,
20181,females,2016,,Asthma,
20248,females,2016,,Asthma,
10322,females,2016,,Asthma,
10247,females,2016,,Asthma,
20141,females,2016,190.4,Asthma,34.0
60010,females,2016,,Asthma,
10183,females,2016,,Asthma,
20068,females,2016,,Asthma,
10155,females,2016,,Asthma,
10052,females,2016,,Asthma,
60004,females,2016,,Asthma,
10053,females,2016,,Asthma,
10243,females,2016,,Asthma,
10269,females,2016,,Asthma,
10244,females,2016,,Asthma,
10113,females,2016,,Asthma,
10034,females,2016,,Asthma,
10223,females,2016,,Asthma,
10030,females,2016,,Asthma,
10025,females,2016,,Asthma,
10048,females,2016,,Asthma,
10114,females,2016,,Asthma,
10213,females,2016,,Asthma,
10311,females,2016,,Asthma,
10039,females,2016,,Asthma,
10054,females,2016,,Asthma,
20045,females,2016,,Asthma,
10026,females,2016,,Asthma,
10058,females,2016,,Asthma,
80004,females,2016,292.9,Asthma,22.0
10214,females,2016,,Asthma,
10020,females,2016,,Asthma,
50063,females,2016,,Asthma,
10134,females,2016,,Asthma,
20126,females,2016,,Asthma,
10191,females,2016,,Asthma,
10325,females,2016,,Asthma,
20228,females,2016,,Asthma,
20051,females,2016,,Asthma,
20094,females,2016,171.6,Asthma,35.0
80016,females,2016,120.1,Asthma,8.0
10228,females,2016,,Asthma,
10317,females,2016,,Asthma,
10206,females,2016,,Asthma,
80011,females,2016,51.4,Asthma,8.0
10061,females,2016,,Asthma,
20041,females,2016,,Asthma,
10266,females,2016,,Asthma,
60020,females,2016,315.4,Asthma,24.0
10323,females,2016,,Asthma,
40050,females,2016,,Asthma,
10167,females,2016,,Asthma,
10200,females,2016,,Asthma,
20222,females,2016,,Asthma,
10159,females,2016,,Asthma,
10160,females,2016,,Asthma,
10085,females,2016,120.6,Asthma,38.0
10117,females,2016,,Asthma,
10040,females,2016,,Asthma,
10036,females,2016,,Asthma,
10267,females,2016,,Asthma,
10290,females,2016,,Asthma,
10076,females,2016,,Asthma,
10275,females,2016,,Asthma,
10035,females,2016,,Asthma,
10037,females,2016,,Asthma,
80008,females,2016,135.0,Asthma,17.0
10255,females,2016,,Asthma,
10248,females,2016,,Asthma,
50065,females,2016,,Asthma,
80010,females,2016,,Asthma,
80012,females,2016,,Asthma,
10005,females,2016,,Asthma,
10210,females,2016,,Asthma,
10229,females,2016,,Asthma,
10215,females,2016,,Asthma,
20142,females,2016,,Asthma,
10277,females,2016,,Asthma,
20189,females,2016,,Asthma,
10281,females,2016,,Asthma,
10315,females,2016,,Asthma,
10312,females,2016,,Asthma,
10314,females,2016,305.9,Asthma,34.0
10115,females,2016,,Asthma,
10306,females,2016,,Asthma,
10307,females,2016,,Asthma,
20232,females,2016,,Asthma,
10324,females,2016,,Asthma,
10006,females,2016,,Asthma,
10276,females,2016,,Asthma,
20227,females,2016,,Asthma,
20271,females,2016,,Asthma,
10316,females,2016,,Asthma,
10291,females,2016,,Asthma,
80013,females,2016,154.1,Asthma,16.0
10282,females,2016,311.0,Asthma,14.0
10158,females,2016,,Asthma,
20123,females,2016,,Asthma,
10079,females,2016,,Asthma,
10012,females,2016,,Asthma,
10234,females,2016,,Asthma,
10009,females,2016,,Asthma,
10095,females,2016,,Asthma,
10013,females,2016,,Asthma,
10094,females,2016,,Asthma,
20043,females,2016,,Asthma,
20076,females,2016,,Asthma,
20195,females,2016,,Asthma,
20020,females,2016,82.7,Asthma,10.0
60046,females,2016,,Asthma,
60005,females,2016,,Asthma,
20259,females,2016,,Asthma,
20137,females,2016,,Asthma,
20192,females,2016,,Asthma,
10008,females,2016,,Asthma,
20078,females,2016,,Asthma,
20022,females,2016,,Asthma,
20027,females,2016,,Asthma,
10216,females,2016,,Asthma,
20152,females,2016,,Asthma,
10192,females,2016,309.3,Asthma,20.0
10235,females,2016,,Asthma,
20153,females,2016,,Asthma,
20184,females,2016,,Asthma,
20003,females,2016,,Asthma,
20238,females,2016,,Asthma,
20247,females,2016,,Asthma,
20151,females,2016,,Asthma,
20250,females,2016,,Asthma,
20160,females,2016,,Asthma,
20187,females,2016,,Asthma,
20145,females,2016,,Asthma,
20100,females,2016,,Asthma,
20185,females,2016,,Asthma,
20186,females,2016,,Asthma,
20032,females,2016,,Asthma,
20039,females,2016,,Asthma,
20239,females,2016,,Asthma,
20269,females,2016,,Asthma,
40065,females,2016,,Asthma,
20262,females,2016,,Asthma,
20240,females,2016,,Asthma,
20114,females,2016,,Asthma,
20231,females,2016,,Asthma,
20209,females,2016,,Asthma,
20088,females,2016,,Asthma,
20197,females,2016,,Asthma,
20118,females,2016,,Asthma,
50013,females,2016,,Asthma,
20119,females,2016,,Asthma,
20035,females,2016,,Asthma,
20036,females,2016,,Asthma,
20156,females,2016,,Asthma,
20040,females,2016,106.6,Asthma,23.0
20008,females,2016,,Asthma,
20206,females,2016,,Asthma,
20087,females,2016,,Asthma,
20000,females,2016,,Asthma,
20115,females,2016,,Asthma,
20037,females,2016,,Asthma,
20143,females,2016,,Asthma,
20253,females,2016,,Asthma,
20047,females,2016,,Asthma,
20201,females,2016,,Asthma,
20196,females,2016,,Asthma,
20124,females,2016,,Asthma,
20202,females,2016,,Asthma,
20108,females,2016,,Asthma,
20272,females,2016,,Asthma,
20273,females,2016,,Asthma,
20024,females,2016,,Asthma,
20139,females,2016,280.6,Asthma,61.0
40006,females,2016,,Asthma,
40056,females,2016,,Asthma,
40024,females,2016,,Asthma,
70000,females,2016,115.0,Asthma,14.0
20255,females,2016,,Asthma,
40062,females,2016,,Asthma,
20223,females,2016,,Asthma,
40033,females,2016,,Asthma,
40058,females,2016,,Asthma,
40068,females,2016,,Asthma,
40054,females,2016,,Asthma,
40020,females,2016,,Asthma,
40048,females,2016,,Asthma,
40042,females,2016,,Asthma,
40027,females,2016,,Asthma,
10251,females,2016,,Asthma,
20129,females,2016,,Asthma,
40016,females,2016,,Asthma,
70002,females,2016,197.7,Asthma,16.0
40074,females,2016,,Asthma,
40017,females,2016,,Asthma,
50083,females,2016,,Asthma,
40032,females,2016,,Asthma,
40014,females,2016,,Asthma,
60040,females,2016,,Asthma,
20092,females,2016,,Asthma,
20159,females,2016,,Asthma,
40069,females,2016,,Asthma,
40034,females,2016,,Asthma,
40028,females,2016,,Asthma,
40090,females,2016,,Asthma,
40005,females,2016,,Asthma,
40049,females,2016,,Asthma,
20224,females,2016,,Asthma,
40071,females,2016,,Asthma,
40098,females,2016,,Asthma,
40004,females,2016,,Asthma,
50005,females,2016,,Asthma,
50112,females,2016,,Asthma,
40092,females,2016,,Asthma,
40093,females,2016,,Asthma,
40101,females,2016,,Asthma,
40013,females,2016,,Asthma,
40094,females,2016,,Asthma,
40091,females,2016,,Asthma,
40059,females,2016,,Asthma,
40039,females,2016,,Asthma,
40018,females,2016,,Asthma,
40066,females,2016,,Asthma,
40099,females,2016,,Asthma,
20254,females,2016,,Asthma,
20103,females,2016,,Asthma,
40029,females,2016,,Asthma,
50021,females,2016,,Asthma,
50108,females,2016,,Asthma,
30022,females,2016,347.1,Asthma,16.0
40100,females,2016,,Asthma,
10257,females,2016,,Asthma,
40095,females,2016,,Asthma,
40067,females,2016,,Asthma,
40023,females,2016,,Asthma,
40075,females,2016,,Asthma,
40072,females,2016,,Asthma,
50033,females,2016,,Asthma,
50074,females,2016,,Asthma,
50041,females,2016,,Asthma,
40019,females,2016,,Asthma,
40063,females,2016,,Asthma,
40064,females,2016,,Asthma,
40010,females,2016,,Asthma,
40096,females,2016,,Asthma,
40085,females,2016,,Asthma,
40080,females,2016,,Asthma,
40073,females,2016,,Asthma,
40102,females,2016,,Asthma,
10293,females,2016,,Asthma,
40087,females,2016,,Asthma,
50034,females,2016,,Asthma,
50015,females,2016,,Asthma,
20246,females,2016,,Asthma,
50010,females,2016,,Asthma,
10172,females,2016,,Asthma,
40103,females,2016,,Asthma,
50045,females,2016,,Asthma,
50020,females,2016,,Asthma,
40015,females,2016,,Asthma,
40081,females,2016,,Asthma,
40026,females,2016,,Asthma,
50116,females,2016,,Asthma,
50072,females,2016,,Asthma,
70012,females,2016,412.2,Asthma,22.0
40088,females,2016,,Asthma,
40060,females,2016,,Asthma,
50046,females,2016,,Asthma,
50076,females,2016,,Asthma,
50055,females,2016,,Asthma,
50043,females,2016,,Asthma,
50064,females,2016,,Asthma,
50067,females,2016,,Asthma,
50050,females,2016,,Asthma,
50073,females,2016,,Asthma,
50084,females,2016,,Asthma,
50081,females,2016,,Asthma,
50007,females,2016,,Asthma,
50026,females,2016,,Asthma,
50123,females,2016,,Asthma,
50128,females,2016,,Asthma,
20158,females,2016,,Asthma,
50060,females,2016,,Asthma,
50047,females,2016,,Asthma,
50052,females,2016,,Asthma,
50071,females,2016,,Asthma,
50044,females,2016,,Asthma,
50101,females,2016,,Asthma,
50089,females,2016,,Asthma,
50038,females,2016,,Asthma,
50053,females,2016,,Asthma,
50091,females,2016,,Asthma,
30182,females,2016,136.0,Asthma,14.0
10181,females,2016,,Asthma,
50082,females,2016,,Asthma,
50039,females,2016,,Asthma,
50035,females,2016,,Asthma,
50028,females,2016,,Asthma,
50085,females,2016,,Asthma,
50105,females,2016,,Asthma,
30137,females,2016,237.3,Asthma,21.0
50061,females,2016,,Asthma,
30061,females,2016,151.7,Asthma,12.0
50095,females,2016,,Asthma,
50040,females,2016,,Asthma,
30128,females,2016,171.2,Asthma,17.0
30138,females,2016,176.1,Asthma,13.0
50058,females,2016,,Asthma,
50069,females,2016,,Asthma,
50075,females,2016,,Asthma,
50104,females,2016,,Asthma,
30126,females,2016,199.0,Asthma,26.0
30212,females,2016,152.2,Asthma,13.0
30123,females,2016,154.1,Asthma,13.0
50017,females,2016,,Asthma,
50006,females,2016,,Asthma,
50086,females,2016,,Asthma,
60036,females,2016,220.1,Asthma,8.0
50066,females,2016,,Asthma,
30021,females,2016,221.3,Asthma,19.0
50077,females,2016,,Asthma,
50031,females,2016,,Asthma,
50087,females,2016,,Asthma,
50008,females,2016,,Asthma,
20163,females,2016,,Asthma,
50113,females,2016,,Asthma,
50114,females,2016,,Asthma,
50037,females,2016,,Asthma,
30184,females,2016,246.9,Asthma,14.0
50079,females,2016,,Asthma,
50088,females,2016,,Asthma,
50002,females,2016,,Asthma,
50000,females,2016,,Asthma,
30066,females,2016,216.3,Asthma,26.0
50068,females,2016,,Asthma,
50107,females,2016,,Asthma,
20015,females,2016,,Asthma,
50022,females,2016,,Asthma,
50093,females,2016,,Asthma,
30142,females,2016,203.1,Asthma,18.0
30174,females,2016,,Asthma,
50036,females,2016,,Asthma,
50106,females,2016,,Asthma,
50018,females,2016,,Asthma,
50001,females,2016,,Asthma,
40011,females,2016,,Asthma,
50059,females,2016,,Asthma,
50099,females,2016,,Asthma,
40012,females,2016,,Asthma,
50111,females,2016,,Asthma,
50100,females,2016,,Asthma,
50019,females,2016,,Asthma,
70011,females,2016,,Asthma,
50030,females,2016,,Asthma,
70010,females,2016,196.1,Asthma,18.0
50090,females,2016,,Asthma,
50023,females,2016,,Asthma,
30175,females,2016,230.5,Asthma,24.0
50120,females,2016,,Asthma,
50057,females,2016,,Asthma,
20125,females,2016,,Asthma,
20210,females,2016,,Asthma,
10203,females,2016,,Asthma,
10253,females,2016,,Asthma,
20244,females,2016,,Asthma,
20089,females,2016,,Asthma,
20006,females,2016,,Asthma,
20083,females,2016,,Asthma,
20095,females,2016,,Asthma,
20070,females,2016,,Asthma,
40021,females,2016,,Asthma,
20190,females,2016,,Asthma,
20101,females,2016,,Asthma,
20102,females,2016,,Asthma,
20131,females,2016,,Asthma,
20132,females,2016,,Asthma,
20007,females,2016,,Asthma,
20011,females,2016,,Asthma,
20033,females,2016,104.1,Asthma,16.0
50011,females,2016,,Asthma,
20191,females,2016,,Asthma,
20144,females,2016,,Asthma,
20009,females,2016,,Asthma,
20099,females,2016,,Asthma,
20074,females,2016,,Asthma,
20120,females,2016,,Asthma,
20177,females,2016,,Asthma,
20090,females,2016,,Asthma,
20029,females,2016,,Asthma,
20140,females,2016,252.9,Asthma,51.0
30135,females,2016,224.2,Asthma,17.0
20016,females,2016,,Asthma,
20121,females,2016,,Asthma,
50032,females,2016,,Asthma,
20236,females,2016,,Asthma,
20010,females,2016,516.0,Asthma,29.0
20046,females,2016,,Asthma,
20064,females,2016,,Asthma,
30187,females,2016,342.1,Asthma,16.0
20073,females,2016,,Asthma,
20178,females,2016,,Asthma,
20057,females,2016,,Asthma,
20157,females,2016,,Asthma,
30132,females,2016,201.6,Asthma,14.0
20104,females,2016,,Asthma,
20173,females,2016,,Asthma,
20175,females,2016,,Asthma,
20161,females,2016,,Asthma,
10186,females,2016,,Asthma,
10309,females,2016,,Asthma,
10264,females,2016,,Asthma,
20241,females,2016,,Asthma,
20211,females,2016,,Asthma,
50070,females,2016,,Asthma,
50049,females,2016,,Asthma,
50115,females,2016,,Asthma,
20055,females,2016,,Asthma,
10019,females,2016,,Asthma,
10327,females,2016,,Asthma,
10261,females,2016,,Asthma,
10252,females,2016,,Asthma,
20274,females,2016,,Asthma,
20048,females,2016,,Asthma,
50003,females,2016,,Asthma,
20080,females,2016,,Asthma,
20084,females,2016,,Asthma,
50024,females,2016,,Asthma,
30125,females,2016,,Asthma,
20193,females,2016,,Asthma,
20091,females,2016,,Asthma,
20212,females,2016,,Asthma,
20122,females,2016,,Asthma,
20042,females,2016,,Asthma,
20127,females,2016,,Asthma,
20135,females,2016,,Asthma,
20166,females,2016,,Asthma,
20179,females,2016,,Asthma,
20030,females,2016,,Asthma,
20213,females,2016,,Asthma,
20162,females,2016,,Asthma,
20165,females,2016,,Asthma,
30183,females,2016,192.0,Asthma,32.0
50029,females,2016,,Asthma,
20071,females,2016,,Asthma,
20176,females,2016,,Asthma,
40031,females,2016,,Asthma,
20056,females,2016,,Asthma,
20133,females,2016,,Asthma,
20109,females,2016,,Asthma,
20085,females,2016,,Asthma,
20203,females,2016,,Asthma,
20059,females,2016,,Asthma,
20065,females,2016,,Asthma,
20058,females,2016,,Asthma,
50078,females,2016,,Asthma,
20221,females,2016,,Asthma,
20198,females,2016,,Asthma,
20077,females,2016,,Asthma,
20146,females,2016,,Asthma,
20021,females,2016,,Asthma,
60034,females,2016,,Asthma,
20031,females,2016,,Asthma,
20134,females,2016,,Asthma,
20110,females,2016,,Asthma,
50004,females,2016,,Asthma,
20105,females,2016,169.6,Asthma,35.0
60033,females,2016,,Asthma,
20066,females,2016,,Asthma,
20060,females,2016,,Asthma,
20049,females,2016,,Asthma,
20052,females,2016,,Asthma,
60028,females,2016,115.6,Asthma,12.0
60017,females,2016,87.1,Asthma,7.0
50121,females,2016,,Asthma,
30052,females,2016,186.4,Asthma,20.0
20216,females,2016,,Asthma,
20096,females,2016,,Asthma,
20215,females,2016,,Asthma,
20116,females,2016,,Asthma,
20194,females,2016,,Asthma,
40036,females,2016,,Asthma,
50014,females,2016,,Asthma,
20204,females,2016,,Asthma,
50025,females,2016,,Asthma,
50042,females,2016,,Asthma,
50009,females,2016,,Asthma,
30100,females,2016,127.3,Asthma,8.0
30228,females,2016,303.3,Asthma,30.0
20174,females,2016,,Asthma,
20167,females,2016,,Asthma,
20199,females,2016,,Asthma,
20053,females,2016,191.0,Asthma,42.0
70007,females,2016,611.0,Asthma,84.0
20214,females,2016,,Asthma,
20111,females,2016,259.7,Asthma,36.0
20219,females,2016,,Asthma,
20128,females,2016,,Asthma,
20097,females,2016,,Asthma,
70004,females,2016,107.9,Asthma,11.0
20164,females,2016,,Asthma,
20061,females,2016,,Asthma,
20256,females,2016,,Asthma,
20257,females,2016,,Asthma,
20072,females,2016,,Asthma,
20266,females,2016,,Asthma,
30131,females,2016,299.9,Asthma,41.0
30059,females,2016,193.0,Asthma,26.0
20245,females,2016,,Asthma,
20154,females,2016,,Asthma,
30222,females,2016,234.4,Asthma,12.0
20106,females,2016,,Asthma,
20112,females,2016,,Asthma,
30026,females,2016,191.1,Asthma,19.0
20180,females,2016,,Asthma,
20237,females,2016,,Asthma,
20233,females,2016,,Asthma,
20217,females,2016,,Asthma,
20013,females,2016,,Asthma,
20265,females,2016,,Asthma,
80002,females,2016,139.8,Asthma,8.0
20220,females,2016,,Asthma,
20117,females,2016,,Asthma,
20014,females,2016,,Asthma,
40076,females,2016,,Asthma,
20242,females,2016,,Asthma,
20168,females,2016,,Asthma,
20249,females,2016,,Asthma,
30161,females,2016,182.8,Asthma,18.0
20067,females,2016,,Asthma,
60007,females,2016,,Asthma,
20225,females,2016,,Asthma,
20267,females,2016,,Asthma,
20230,females,2016,,Asthma,
20258,females,2016,,Asthma,
20182,females,2016,,Asthma,
20017,females,2016,,Asthma,
20063,females,2016,,Asthma,
30181,females,2016,104.8,Asthma,6.0
20148,females,2016,,Asthma,
20260,females,2016,,Asthma,
20019,females,2016,,Asthma,
30047,females,2016,,Asthma,
20200,females,2016,,Asthma,
20079,females,2016,,Asthma,
30152,females,2016,257.9,Asthma,14.0
60002,females,2016,63.5,Asthma,9.0
60006,females,2016,,Asthma,
20093,females,2016,,Asthma,
20075,females,2016,,Asthma,
20034,females,2016,,Asthma,
20004,females,2016,,Asthma,
20081,females,2016,,Asthma,
20183,females,2016,,Asthma,
50117,females,2016,,Asthma,
20229,females,2016,,Asthma,
20147,females,2016,,Asthma,
